unique_id,id,name,date,role,kills,deaths,assists,damage_dealt,damage_taken,wards,cs,gold,minutes,champion,op_score,result,num_dbah_players,is_dbah_team
2022-03-11t00:00:00+9:00_048_031_lose_raythar,manual_game_2022-03-11T00:00:00+9:00_048_031_LOSE,Raythar,2022-03-11T00:00:00+9:00,TOP,8,11,10,26928,46396,10,299,19049,47.51666667,Riven,5.5,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_048_031_lose_dbahdaspooper,manual_game_2022-03-11T00:00:00+9:00_048_031_LOSE,dbahdaspooper,2022-03-11T00:00:00+9:00,JUNGLE,6,7,6,19667,57400,20,395,19662,47.51666667,Lee Sin,5.35,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_048_031_lose_gandalftheblack2,manual_game_2022-03-11T00:00:00+9:00_048_031_LOSE,gandalftheblack2,2022-03-11T00:00:00+9:00,MID,4,7,12,16717,32176,16,303,16976,47.51666667,Seraphine,5.47,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_048_031_lose_jewflayer,manual_game_2022-03-11T00:00:00+9:00_048_031_LOSE,jewflayer,2022-03-11T00:00:00+9:00,BOT,11,3,6,20086,22923,15,267,18283,47.51666667,Miss Fortune,6.41,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_048_031_lose_braveclue,manual_game_2022-03-11T00:00:00+9:00_048_031_LOSE,braveclue,2022-03-11T00:00:00+9:00,SUPPORT,12,9,18,51221,38297,53,111,16282,47.51666667,Brand,7.91,LOSE,5,TRUE
2022-03-12t00:00:00+9:00_031_029_win_dbahdaspooper,manual_game_2022-03-12T00:00:00+9:00_031_029_WIN,dbahdaspooper,2022-03-12T00:00:00+9:00,TOP,7,12,8,21111,29326,9,155,11500,31.48333333,Ornn,5.66,WIN,5,TRUE
2022-03-12t00:00:00+9:00_031_029_win_snakebae,manual_game_2022-03-12T00:00:00+9:00_031_029_WIN,snakebae,2022-03-12T00:00:00+9:00,JUNGLE,9,2,6,13824,19277,5,228,14709,31.48333333,Diana,8.48,WIN,5,TRUE
2022-03-12t00:00:00+9:00_031_029_win_jewflayer,manual_game_2022-03-12T00:00:00+9:00_031_029_WIN,jewflayer,2022-03-12T00:00:00+9:00,MID,6,5,5,22379,11262,8,173,11696,31.48333333,Corki,5.98,WIN,5,TRUE
2022-03-12t00:00:00+9:00_031_029_win_gandalftheblack2,manual_game_2022-03-12T00:00:00+9:00_031_029_WIN,gandalftheblack2,2022-03-12T00:00:00+9:00,BOT,4,5,16,15037,11834,11,207,12380,31.48333333,Sivir,7.05,WIN,5,TRUE
2022-03-12t00:00:00+9:00_031_029_win_braveclue,manual_game_2022-03-12T00:00:00+9:00_031_029_WIN,braveclue,2022-03-12T00:00:00+9:00,SUPPORT,7,2,14,12407,15217,35,34,10083,31.48333333,Nautilus,8.72,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_059_lose_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_033_059_LOSE,dbahdaspooper,2022-03-13T00:00:00+9:00,TOP,3,10,5,14046,38892,9,173,11174,32.98333333,Kled,4.71,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_033_059_lose_snakebae,manual_game_2022-03-13T00:00:00+9:00_033_059_LOSE,snakebae,2022-03-13T00:00:00+9:00,JUNGLE,2,10,9,14693,29928,5,215,11786,32.98333333,Diana,5.81,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_033_059_lose_jewflayer,manual_game_2022-03-13T00:00:00+9:00_033_059_LOSE,jewflayer,2022-03-13T00:00:00+9:00,MID,13,6,3,35014,16878,10,196,14638,32.98333333,Corki,6.31,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_033_059_lose_gandalftheblack2,manual_game_2022-03-13T00:00:00+9:00_033_059_LOSE,gandalftheblack2,2022-03-13T00:00:00+9:00,BOT,1,6,2,13525,13645,11,201,10143,32.98333333,Sivir,4.55,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_033_059_lose_braveclue,manual_game_2022-03-13T00:00:00+9:00_033_059_LOSE,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,0,5,10,9225,18493,47,38,7792,32.98333333,Nautilus,5.65,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_043_026_lose_cllassy66,manual_game_2022-03-13T00:00:00+9:00_043_026_LOSE,cllassy66,2022-03-13T00:00:00+9:00,TOP,9,10,5,23486,45591,7,256,17146,43.43333333,Garen,5.17,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_043_026_lose_snakebae,manual_game_2022-03-13T00:00:00+9:00_043_026_LOSE,snakebae,2022-03-13T00:00:00+9:00,JUNGLE,6,9,13,24960,37889,3,266,17368,43.43333333,Diana,5.83,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_043_026_lose_gandalftheblack2,manual_game_2022-03-13T00:00:00+9:00_043_026_LOSE,gandalftheblack2,2022-03-13T00:00:00+9:00,MID,4,11,12,24057,31915,16,204,13660,43.43333333,Heimerdinger,5.07,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_043_026_lose_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_043_026_LOSE,dbahdaspooper,2022-03-13T00:00:00+9:00,BOT,17,10,9,39309,37234,15,319,20959,43.43333333,Lucian,7.65,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_043_026_lose_braveclue,manual_game_2022-03-13T00:00:00+9:00_043_026_LOSE,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,7,6,18,15302,29438,46,69,12910,43.43333333,Nautilus,6.69,LOSE,5,TRUE
2022-03-13t00:00:00+9:00_018_001_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_018_001_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,2,3,0,7940,10293,7,110,6210,18.01666667,Garen,5.51,WIN,5,TRUE
2022-03-13t00:00:00+9:00_018_001_win_gandalftheblack2,manual_game_2022-03-13T00:00:00+9:00_018_001_WIN,gandalftheblack2,2022-03-13T00:00:00+9:00,JUNGLE,1,1,3,2678,10849,5,108,5717,18.01666667,Rammus,6.62,WIN,5,TRUE
2022-03-13t00:00:00+9:00_018_001_win_snakebae,manual_game_2022-03-13T00:00:00+9:00_018_001_WIN,snakebae,2022-03-13T00:00:00+9:00,MID,3,1,1,2589,7222,8,95,5866,18.01666667,Kayle,7.59,WIN,5,TRUE
2022-03-13t00:00:00+9:00_018_001_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_018_001_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,BOT,6,0,4,8466,6354,6,127,7881,18.01666667,Sivir,6.8,WIN,5,TRUE
2022-03-13t00:00:00+9:00_018_001_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_018_001_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,2,2,7,11909,5807,9,19,6347,18.01666667,Zyra,6.74,WIN,5,TRUE
2022-03-13t00:00:00+9:00_028_009_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_028_009_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,15,2,1,25109,23537,6,226,14839,28.15,Garen,9,WIN,5,TRUE
2022-03-13t00:00:00+9:00_028_009_win_gandalftheblack2,manual_game_2022-03-13T00:00:00+9:00_028_009_WIN,gandalftheblack2,2022-03-13T00:00:00+9:00,JUNGLE,4,2,9,8527,19651,8,151,9474,28.15,Rammus,7.03,WIN,5,TRUE
2022-03-13t00:00:00+9:00_028_009_win_snakebae,manual_game_2022-03-13T00:00:00+9:00_028_009_WIN,snakebae,2022-03-13T00:00:00+9:00,MID,3,4,7,9659,10238,11,135,8828,28.15,Lux,5.13,WIN,5,TRUE
2022-03-13t00:00:00+9:00_028_009_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_028_009_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,BOT,6,9,8,13230,17051,7,155,10423,28.15,Sivir,5.31,WIN,5,TRUE
2022-03-13t00:00:00+9:00_028_009_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_028_009_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,10,2,6,23651,12694,33,50,10634,28.15,Zyra,9.45,WIN,5,TRUE
2022-03-13t00:00:00+9:00_031_003_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_031_003_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,6,1,2,18576,23458,4,218,12649,31.05,Garen,7,WIN,5,TRUE
2022-03-13t00:00:00+9:00_031_003_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_031_003_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,11,4,12,31470,47736,11,189,15425,31.05,Zac,8.15,WIN,5,TRUE
2022-03-13t00:00:00+9:00_031_003_win_snakebae,manual_game_2022-03-13T00:00:00+9:00_031_003_WIN,snakebae,2022-03-13T00:00:00+9:00,MID,5,8,8,15326,27673,11,159,10721,31.05,Cassiopeia,6.51,WIN,5,TRUE
2022-03-13t00:00:00+9:00_031_003_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_031_003_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,8,7,14,17977,18819,9,186,13213,31.05,Varus,5.78,WIN,5,TRUE
2022-03-13t00:00:00+9:00_031_003_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_031_003_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,6,5,13,29411,17770,28,36,10115,31.05,Brand,8.31,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_044_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_033_044_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,3,3,1,14753,27718,6,230,12571,32.73333333,Garen,6.74,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_044_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_033_044_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,6,5,13,18749,48592,9,182,13348,32.73333333,Zac,7.15,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_044_win_raythar,manual_game_2022-03-13T00:00:00+9:00_033_044_WIN,Raythar,2022-03-13T00:00:00+9:00,MID,5,8,8,24195,30620,9,200,12490,32.73333333,Vladamir,5.81,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_044_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_033_044_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,13,4,4,17282,13505,9,216,16903,32.73333333,Draven,5.89,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_044_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_033_044_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,8,6,12,29234,17198,36,52,12147,32.73333333,Brand,8.49,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_051_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_033_051_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,3,6,5,23088,35883,11,161,12541,32.85,Sett,6.85,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_051_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_033_051_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,8,8,2,22541,41438,8,226,13441,32.85,Kayn,7.24,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_051_win_raythar,manual_game_2022-03-13T00:00:00+9:00_033_051_WIN,Raythar,2022-03-13T00:00:00+9:00,MID,12,5,6,23231,27962,10,186,13854,32.85,Riven,6.69,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_051_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_033_051_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,7,4,11,20814,13480,12,180,13290,32.85,Ezreal,6.81,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_051_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_033_051_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,3,2,15,25512,15478,39,36,10077,32.85,Morgana,7.44,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_039_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_033_039_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,10,2,7,22421,22849,5,207,14833,32.65,Garen,8.65,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_039_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_033_039_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,9,8,30,25390,43048,7,152,14761,32.65,Nunu,7.53,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_039_win_raythar,manual_game_2022-03-13T00:00:00+9:00_033_039_WIN,Raythar,2022-03-13T00:00:00+9:00,MID,25,8,13,37037,28968,9,153,18443,32.65,Riven,6.93,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_039_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_033_039_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,6,6,11,15473,15366,10,148,12876,32.65,Vayn,5.26,WIN,5,TRUE
2022-03-13t00:00:00+9:00_033_039_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_033_039_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,5,4,24,27190,14102,37,50,11753,32.65,Morgana,8.02,WIN,5,TRUE
2022-03-13t00:00:00+9:00_022_026_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_022_026_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,6,1,0,8844,13706,6,148,9116,22.43333333,Garen,8.84,WIN,5,TRUE
2022-03-13t00:00:00+9:00_022_026_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_022_026_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,7,1,3,9444,20743,5,132,9198,22.43333333,Ekko,8.06,WIN,5,TRUE
2022-03-13t00:00:00+9:00_022_026_win_raythar,manual_game_2022-03-13T00:00:00+9:00_022_026_WIN,Raythar,2022-03-13T00:00:00+9:00,MID,3,4,4,10583,12374,6,135,8352,22.43333333,Riven,6.67,WIN,5,TRUE
2022-03-13t00:00:00+9:00_022_026_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_022_026_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,4,3,2,8427,8935,7,161,9111,22.43333333,Draven,5.67,WIN,5,TRUE
2022-03-13t00:00:00+9:00_022_026_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_022_026_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,0,4,5,10718,8338,17,25,6016,22.43333333,Brand,5.83,WIN,5,TRUE
2022-03-13t00:00:00+9:00_024_058_win_cllassy66,manual_game_2022-03-13T00:00:00+9:00_024_058_WIN,cllassy66,2022-03-13T00:00:00+9:00,TOP,4,3,1,7786,10753,3,126,9538,23.96666667,Garen,5.23,WIN,5,TRUE
2022-03-13t00:00:00+9:00_024_058_win_dbahdaspooper,manual_game_2022-03-13T00:00:00+9:00_024_058_WIN,dbahdaspooper,2022-03-13T00:00:00+9:00,JUNGLE,6,3,11,14665,21450,9,149,11718,23.96666667,Vi,7.91,WIN,5,TRUE
2022-03-13t00:00:00+9:00_024_058_win_raythar,manual_game_2022-03-13T00:00:00+9:00_024_058_WIN,Raythar,2022-03-13T00:00:00+9:00,MID,10,5,11,15221,18235,6,151,11442,23.96666667,Riven,6.49,WIN,5,TRUE
2022-03-13t00:00:00+9:00_024_058_win_beastops331,manual_game_2022-03-13T00:00:00+9:00_024_058_WIN,beastops331,2022-03-13T00:00:00+9:00,BOT,10,4,7,14671,9932,7,152,12438,23.96666667,Draven,5.84,WIN,5,TRUE
2022-03-13t00:00:00+9:00_024_058_win_braveclue,manual_game_2022-03-13T00:00:00+9:00_024_058_WIN,braveclue,2022-03-13T00:00:00+9:00,SUPPORT,9,1,13,30099,6832,23,64,10776,23.96666667,Zyra,10,WIN,5,TRUE
2022-03-12t00:00:00+9:00_040_005_win_gandalftheblack2,manual_game_2022-03-12T00:00:00+9:00_040_005_WIN,gandalftheblack2,2022-03-12T00:00:00+9:00,TOP,3,8,9,11901,33450,14,241,14263,40.08333333,Skarner,5.54,WIN,5,TRUE
2022-03-12t00:00:00+9:00_040_005_win_snakebae,manual_game_2022-03-12T00:00:00+9:00_040_005_WIN,snakebae,2022-03-12T00:00:00+9:00,JUNGLE,4,13,16,22938,41876,6,244,14513,40.08333333,Diana,7.96,WIN,5,TRUE
2022-03-12t00:00:00+9:00_040_005_win_jewflayer,manual_game_2022-03-12T00:00:00+9:00_040_005_WIN,jewflayer,2022-03-12T00:00:00+9:00,MID,23,8,14,66777,24119,14,193,23470,40.08333333,Corki,7.07,WIN,5,TRUE
2022-03-12t00:00:00+9:00_040_005_win_snivel100,manual_game_2022-03-12T00:00:00+9:00_040_005_WIN,Snivel100,2022-03-12T00:00:00+9:00,BOT,21,11,9,55123,35873,12,262,20691,40.08333333,Caitlyn,6.25,WIN,5,TRUE
2022-03-12t00:00:00+9:00_040_005_win_braveclue,manual_game_2022-03-12T00:00:00+9:00_040_005_WIN,braveclue,2022-03-12T00:00:00+9:00,SUPPORT,2,7,26,11870,27378,42,30,11072,40.08333333,Nautilus,6.84,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_051_win_gandalftheblack2,manual_game_2022-03-10T00:00:00+9:00_029_051_WIN,gandalftheblack2,2022-03-10T00:00:00+9:00,TOP,3,8,9,22090,26742,9,155,9526,28.85,Singed,5.58,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_051_win_raythar,manual_game_2022-03-10T00:00:00+9:00_029_051_WIN,Raythar,2022-03-10T00:00:00+9:00,JUNGLE,6,2,8,11193,23862,1,205,12152,28.85,Riven,6.41,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_051_win_snakebae,manual_game_2022-03-10T00:00:00+9:00_029_051_WIN,snakebae,2022-03-10T00:00:00+9:00,MID,10,5,9,21668,25577,11,189,12703,28.85,Irelia,8.03,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_051_win_jewflayer,manual_game_2022-03-10T00:00:00+9:00_029_051_WIN,jewflayer,2022-03-10T00:00:00+9:00,BOT,7,3,7,10730,12638,8,155,11620,28.85,Miss Fortune,6.17,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_051_win_braveclue,manual_game_2022-03-10T00:00:00+9:00_029_051_WIN,braveclue,2022-03-10T00:00:00+9:00,SUPPORT,8,1,12,30616,9821,24,58,10945,28.85,Zyra,10,WIN,5,TRUE
2022-03-10t00:00:00+9:00_036_027_win_snakebae,manual_game_2022-03-10T00:00:00+9:00_036_027_WIN,snakebae,2022-03-10T00:00:00+9:00,TOP,7,5,8,28198,31028,15,174,13945,36.45,Cassiopeia,8.34,WIN,5,TRUE
2022-03-10t00:00:00+9:00_036_027_win_calvinious,manual_game_2022-03-10T00:00:00+9:00_036_027_WIN,calvinious,2022-03-10T00:00:00+9:00,JUNGLE,15,9,11,37827,59488,11,226,20028,36.45,Hecarim,6.34,WIN,5,TRUE
2022-03-10t00:00:00+9:00_036_027_win_jewflayer,manual_game_2022-03-10T00:00:00+9:00_036_027_WIN,jewflayer,2022-03-10T00:00:00+9:00,MID,7,9,11,30652,20964,10,184,15290,36.45,Corki,5.91,WIN,5,TRUE
2022-03-10t00:00:00+9:00_036_027_win_snivel100,manual_game_2022-03-10T00:00:00+9:00_036_027_WIN,Snivel100,2022-03-10T00:00:00+9:00,BOT,11,11,9,37765,43105,9,223,16242,36.45,Samira,6.95,WIN,5,TRUE
2022-03-10t00:00:00+9:00_036_027_win_vulcan101,manual_game_2022-03-10T00:00:00+9:00_036_027_WIN,Vulcan101,2022-03-10T00:00:00+9:00,SUPPORT,8,14,14,32451,34614,19,113,14344,36.45,Yassuo,6.93,WIN,5,TRUE
2022-03-10t00:00:00+9:00_042_053_win_vulcan101,manual_game_2022-03-10T00:00:00+9:00_042_053_WIN,Vulcan101,2022-03-10T00:00:00+9:00,TOP,11,14,6,30312,58775,15,197,16350,41.88333333,Renekton,5.99,WIN,5,TRUE
2022-03-10t00:00:00+9:00_042_053_win_calvinious,manual_game_2022-03-10T00:00:00+9:00_042_053_WIN,calvinious,2022-03-10T00:00:00+9:00,JUNGLE,13,11,7,29048,66383,4,258,18675,41.88333333,Olaf,7.92,WIN,5,TRUE
2022-03-10t00:00:00+9:00_042_053_win_jewflayer,manual_game_2022-03-10T00:00:00+9:00_042_053_WIN,jewflayer,2022-03-10T00:00:00+9:00,MID,10,8,9,44834,26150,13,240,17484,41.88333333,Corki,7.07,WIN,5,TRUE
2022-03-10t00:00:00+9:00_042_053_win_snivel100,manual_game_2022-03-10T00:00:00+9:00_042_053_WIN,Snivel100,2022-03-10T00:00:00+9:00,BOT,11,7,14,51332,36472,12,242,19989,41.88333333,Ezreal,6.44,WIN,5,TRUE
2022-03-10t00:00:00+9:00_042_053_win_snakebae,manual_game_2022-03-10T00:00:00+9:00_042_053_WIN,snakebae,2022-03-10T00:00:00+9:00,SUPPORT,4,11,19,15571,24209,43,51,12412,41.88333333,Lux,6.06,WIN,5,TRUE
2022-03-10t00:00:00+9:00_031_016_win_cllassy66,manual_game_2022-03-10T00:00:00+9:00_031_016_WIN,cllassy66,2022-03-10T00:00:00+9:00,TOP,6,5,4,23581,26152,14,180,11922,31.26666667,Urgot,6.66,WIN,5,TRUE
2022-03-10t00:00:00+9:00_031_016_win_raythar,manual_game_2022-03-10T00:00:00+9:00_031_016_WIN,Raythar,2022-03-10T00:00:00+9:00,JUNGLE,12,4,7,20146,29874,2,265,15890,31.26666667,Riven,8.26,WIN,5,TRUE
2022-03-10t00:00:00+9:00_031_016_win_vulcan101,manual_game_2022-03-10T00:00:00+9:00_031_016_WIN,Vulcan101,2022-03-10T00:00:00+9:00,MID,14,4,4,34472,21150,14,183,14875,31.26666667,Zed,8.76,WIN,5,TRUE
2022-03-10t00:00:00+9:00_031_016_win_snivel100,manual_game_2022-03-10T00:00:00+9:00_031_016_WIN,Snivel100,2022-03-10T00:00:00+9:00,BOT,7,6,9,28547,25096,9,191,12650,31.26666667,Ezreal,6.28,WIN,5,TRUE
2022-03-10t00:00:00+9:00_031_016_win_snakebae,manual_game_2022-03-10T00:00:00+9:00_031_016_WIN,snakebae,2022-03-10T00:00:00+9:00,SUPPORT,3,10,14,7516,19810,24,22,9067,31.26666667,Seraphine,5.15,WIN,5,TRUE
2022-03-10t00:00:00+9:00_029_056_lose_raythar,manual_game_2022-03-10T00:00:00+9:00_029_056_LOSE,Raythar,2022-03-10T00:00:00+9:00,TOP,6,5,1,13864,24694,9,199,11648,28.93333333,Riven,6.88,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_029_056_lose_snakebae,manual_game_2022-03-10T00:00:00+9:00_029_056_LOSE,snakebae,2022-03-10T00:00:00+9:00,JUNGLE,2,11,6,10307,26573,3,142,9096,28.93333333,Diana,4.65,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_029_056_lose_vulcan101,manual_game_2022-03-10T00:00:00+9:00_029_056_LOSE,Vulcan101,2022-03-10T00:00:00+9:00,MID,5,8,3,9726,29717,11,170,10801,28.93333333,Renekton,5.4,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_029_056_lose_snivel100,manual_game_2022-03-10T00:00:00+9:00_029_056_LOSE,Snivel100,2022-03-10T00:00:00+9:00,BOT,6,6,2,17120,18425,7,169,10865,28.93333333,Twitch,5.47,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_029_056_lose_cllassy66,manual_game_2022-03-10T00:00:00+9:00_029_056_LOSE,cllassy66,2022-03-10T00:00:00+9:00,SUPPORT,0,12,8,10675,15737,21,26,6585,28.93333333,Lux,4.91,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_032_043_win_raythar,manual_game_2022-03-09T00:00:00+9:00_032_043_WIN,Raythar,2022-03-09T00:00:00+9:00,TOP,16,2,6,33298,28849,7,256,17229,31.71666667,Riven,7.93,WIN,5,TRUE
2022-03-09t00:00:00+9:00_032_043_win_snakebae,manual_game_2022-03-09T00:00:00+9:00_032_043_WIN,snakebae,2022-03-09T00:00:00+9:00,JUNGLE,14,5,8,28512,43401,11,252,16121,31.71666667,Shyvana,8.69,WIN,5,TRUE
2022-03-09t00:00:00+9:00_032_043_win_jewflayer,manual_game_2022-03-09T00:00:00+9:00_032_043_WIN,jewflayer,2022-03-09T00:00:00+9:00,MID,12,4,6,23691,12587,9,174,14078,31.71666667,Corki,6.17,WIN,5,TRUE
2022-03-09t00:00:00+9:00_032_043_win_vulcan101,manual_game_2022-03-09T00:00:00+9:00_032_043_WIN,Vulcan101,2022-03-09T00:00:00+9:00,BOT,6,15,12,22945,25548,14,126,11131,31.71666667,Yassuo,7.31,WIN,5,TRUE
2022-03-09t00:00:00+9:00_032_043_win_snivel100,manual_game_2022-03-09T00:00:00+9:00_032_043_WIN,Snivel100,2022-03-09T00:00:00+9:00,SUPPORT,15,8,10,24332,27499,9,102,14864,31.71666667,Katarina,6.59,WIN,5,TRUE
2022-03-09t00:00:00+9:00_029_021_lose_jewflayer,manual_game_2022-03-09T00:00:00+9:00_029_021_LOSE,jewflayer,2022-03-09T00:00:00+9:00,TOP,2,9,5,7345,21857,6,139,9080,29.35,Wu Kong,3.66,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_029_021_lose_vulcan101,manual_game_2022-03-09T00:00:00+9:00_029_021_LOSE,Vulcan101,2022-03-09T00:00:00+9:00,JUNGLE,4,7,16,22047,28295,10,143,10730,29.35,Zed,6.61,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_029_021_lose_snakebae,manual_game_2022-03-09T00:00:00+9:00_029_021_LOSE,snakebae,2022-03-09T00:00:00+9:00,MID,6,7,9,14887,16758,10,118,9853,29.35,Vex,6.48,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_029_021_lose_snivel100,manual_game_2022-03-09T00:00:00+9:00_029_021_LOSE,Snivel100,2022-03-09T00:00:00+9:00,BOT,14,12,7,25505,21770,8,165,14470,29.35,Caitlyn,5.54,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_029_021_lose_raythar,manual_game_2022-03-09T00:00:00+9:00_029_021_LOSE,Raythar,2022-03-09T00:00:00+9:00,SUPPORT,5,7,16,10649,17662,19,54,9753,29.35,Riven,6.66,LOSE,5,TRUE
2022-03-08t00:00:00+9:00_035_033_lose_raythar,manual_game_2022-03-08T00:00:00+9:00_035_033_LOSE,Raythar,2022-03-08T00:00:00+9:00,TOP,10,11,5,42576,34262,11,207,13789,34.55,Riven,6.15,LOSE,5,TRUE
2022-03-08t00:00:00+9:00_035_033_lose_snakebae,manual_game_2022-03-08T00:00:00+9:00_035_033_LOSE,snakebae,2022-03-08T00:00:00+9:00,JUNGLE,6,9,4,23996,30072,9,246,13088,34.55,Diana,6.36,LOSE,5,TRUE
2022-03-08t00:00:00+9:00_035_033_lose_braveclue,manual_game_2022-03-08T00:00:00+9:00_035_033_LOSE,braveclue,2022-03-08T00:00:00+9:00,MID,5,10,3,16916,23511,13,194,11974,34.55,Akshan,5.15,LOSE,5,TRUE
2022-03-08t00:00:00+9:00_035_033_lose_jewflayer,manual_game_2022-03-08T00:00:00+9:00_035_033_LOSE,jewflayer,2022-03-08T00:00:00+9:00,BOT,3,6,5,13545,19969,9,203,11555,34.55,Miss Fortune,4.75,LOSE,5,TRUE
2022-03-08t00:00:00+9:00_035_033_lose_gandalftheblack2,manual_game_2022-03-08T00:00:00+9:00_035_033_LOSE,gandalftheblack2,2022-03-08T00:00:00+9:00,SUPPORT,2,8,8,9030,24363,28,49,8023,34.55,Rammus,5.4,LOSE,5,TRUE
